Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
KOPAR AT NEWTON,"1,462,000",688.9,"2,122",04 Apr 2020,6 MAKEWAY AVENUE #04-08,New Sale,Strata,64,"22,844",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,540,000",688.9,"2,235",04 Apr 2020,6 MAKEWAY AVENUE #08-08,New Sale,Strata,64,"24,063",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,459,000",613.55,"2,378",04 Apr 2020,8 MAKEWAY AVENUE #09-09,New Sale,Strata,57,"25,596",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
STIRLING RESIDENCES,"940,000",505.91,"1,858",04 Apr 2020,23 STIRLING ROAD #03-13,New Sale,Strata,47,"20,000",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
RIVERFRONT RESIDENCES,"1,190,000",871.88,"1,365",04 Apr 2020,51 HOUGANG AVENUE 7 #14-49,New Sale,Strata,81,"14,691",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533818,19,53,North East Region,Hougang
KOPAR AT NEWTON,"1,471,000",688.9,"2,135",04 Apr 2020,6 MAKEWAY AVENUE #05-03,New Sale,Strata,64,"22,984",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,483,000",688.9,"2,153",04 Apr 2020,6 MAKEWAY AVENUE #06-03,New Sale,Strata,64,"23,172",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,382,000",613.55,"2,252",04 Apr 2020,8 MAKEWAY AVENUE #05-09,New Sale,Strata,57,"24,246",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,098,000",516.67,"2,125",04 Apr 2020,6 MAKEWAY AVENUE #02-04,New Sale,Strata,48,"22,875",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,450,000",613.55,"2,363",04 Apr 2020,8 MAKEWAY AVENUE #02-12,New Sale,Strata,57,"25,439",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,168,000",516.67,"2,261",04 Apr 2020,6 MAKEWAY AVENUE #05-04,New Sale,Strata,48,"24,333",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"2,008,000",958,"2,096",04 Apr 2020,6 MAKEWAY AVENUE #02-06,New Sale,Strata,89,"22,562",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,178,000",516.67,"2,280",04 Apr 2020,6 MAKEWAY AVENUE #06-04,New Sale,Strata,48,"24,542",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
OLA,"1,126,000","1,054.87","1,067",04 Apr 2020,86 ANCHORVALE CRESCENT #03-35,New Sale,Strata,98,"11,490",-,Executive Condominium,1,99 yrs from 14/12/2018,Uncompleted,N.A,544561,19,54,North East Region,Sengkang
KOPAR AT NEWTON,"1,370,000",613.55,"2,233",04 Apr 2020,8 MAKEWAY AVENUE #04-09,New Sale,Strata,57,"24,035",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"2,473,000","1,097.93","2,252",04 Apr 2020,8 MAKEWAY AVENUE #07-11,New Sale,Strata,102,"24,245",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,617,000",688.9,"2,347",04 Apr 2020,8 MAKEWAY AVENUE #06-13,New Sale,Strata,64,"25,266",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,486,000",688.9,"2,157",04 Apr 2020,6 MAKEWAY AVENUE #06-08,New Sale,Strata,64,"23,219",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,629,000",688.9,"2,365",04 Apr 2020,8 MAKEWAY AVENUE #07-13,New Sale,Strata,64,"25,453",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,229,000",516.67,"2,379",04 Apr 2020,8 MAKEWAY AVENUE #02-14,New Sale,Strata,48,"25,604",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228607,09,22,Central Region,Novena
JADESCAPE,"2,466,000","1,420.85","1,736",04 Apr 2020,4 SHUNFU ROAD #10-17,New Sale,Strata,132,"18,682",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575743,20,57,Central Region,Bishan
RIVERFRONT RESIDENCES,"689,000",581.26,"1,185",04 Apr 2020,47 HOUGANG AVENUE 7 #17-35,New Sale,Strata,54,"12,759",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,N.A,533816,19,53,North East Region,Hougang
KOPAR AT NEWTON,"1,474,000",688.9,"2,140",04 Apr 2020,6 MAKEWAY AVENUE #05-08,New Sale,Strata,64,"23,031",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,251,000",516.67,"2,421",04 Apr 2020,8 MAKEWAY AVENUE #01-14,New Sale,Strata,48,"26,063",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,674,000",688.9,"2,430",04 Apr 2020,8 MAKEWAY AVENUE #08-13,New Sale,Strata,64,"26,156",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
PARC ESTA,"1,460,000",925.7,"1,577",04 Apr 2020,904 SIMS AVENUE #05-26,New Sale,Strata,86,"16,977",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408968,14,40,Central Region,Geylang
PARC CANBERRA,"1,375,000","1,184.04","1,161",04 Apr 2020,3 CANBERRA WALK #09-07,New Sale,Strata,110,"12,500",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757064,27,75,North Region,Sembawang
TREASURE AT TAMPINES,"1,183,000",914.94,"1,293",04 Apr 2020,55 TAMPINES LANE #12-194,New Sale,Strata,85,"13,918",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528458,18,52,East Region,Tampines
KOPAR AT NEWTON,"2,338,000","1,054.87","2,216",04 Apr 2020,6 MAKEWAY AVENUE #08-07,New Sale,Strata,98,"23,857",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"2,225,000","1,054.87","2,109",04 Apr 2020,6 MAKEWAY AVENUE #02-07,New Sale,Strata,98,"22,704",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"2,083,000",958,"2,174",04 Apr 2020,6 MAKEWAY AVENUE #06-06,New Sale,Strata,89,"23,404",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,188,000",516.67,"2,299",04 Apr 2020,6 MAKEWAY AVENUE #07-04,New Sale,Strata,48,"24,750",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,474,000",613.55,"2,402",04 Apr 2020,8 MAKEWAY AVENUE #04-12,New Sale,Strata,57,"25,860",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"2,443,000","1,097.93","2,225",04 Apr 2020,8 MAKEWAY AVENUE #05-11,New Sale,Strata,102,"23,951",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,462,000",613.55,"2,383",04 Apr 2020,8 MAKEWAY AVENUE #03-12,New Sale,Strata,57,"25,649",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,486,000",613.55,"2,422",04 Apr 2020,8 MAKEWAY AVENUE #05-12,New Sale,Strata,57,"26,070",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
TREASURE AT TAMPINES,"955,000",678.13,"1,408",04 Apr 2020,3 TAMPINES LANE #04-09,New Sale,Strata,63,"15,159",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528483,18,52,East Region,Tampines
DAINTREE RESIDENCE,"1,880,790","1,119.46","1,680",04 Apr 2020,11M TOH TUCK ROAD #01-66,New Sale,Strata,104,"18,085",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,HDB,596134,21,59,Central Region,Bukit Timah
STIRLING RESIDENCES,"1,960,000","1,054.87","1,858",04 Apr 2020,21 STIRLING ROAD #34-02,New Sale,Strata,98,"20,000",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148960,03,14,Central Region,Queenstown
STIRLING RESIDENCES,"1,185,000",635.08,"1,866",04 Apr 2020,23 STIRLING ROAD #03-12,New Sale,Strata,59,"20,085",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
KOPAR AT NEWTON,"1,168,000",516.67,"2,261",04 Apr 2020,6 MAKEWAY AVENUE #05-05,New Sale,Strata,48,"24,333",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,128,000",516.67,"2,183",04 Apr 2020,6 MAKEWAY AVENUE #01-05,New Sale,Strata,48,"23,500",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
PARC ESTA,"1,252,000",742.72,"1,686",04 Apr 2020,902 SIMS AVENUE #13-10,New Sale,Strata,69,"18,145",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,N.A,408967,14,40,Central Region,Geylang
KOPAR AT NEWTON,"1,524,000",688.9,"2,212",04 Apr 2020,8 MAKEWAY AVENUE #05-17,New Sale,Strata,64,"23,813",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,500,000",688.9,"2,177",04 Apr 2020,8 MAKEWAY AVENUE #03-17,New Sale,Strata,64,"23,438",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
TREASURE AT TAMPINES,"1,160,000",914.94,"1,268",04 Apr 2020,7 TAMPINES LANE #02-30,New Sale,Strata,85,"13,647",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528487,18,52,East Region,Tampines
KOPAR AT NEWTON,"1,435,000",688.9,"2,083",04 Apr 2020,6 MAKEWAY AVENUE #01-03,New Sale,Strata,64,"22,422",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
THE FLORENCE RESIDENCES,"1,232,000",914.94,"1,347",04 Apr 2020,81 HOUGANG AVENUE 2 #18-03,New Sale,Strata,85,"14,494",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538859,19,53,North East Region,Hougang
KOPAR AT NEWTON,"1,394,000",613.55,"2,272",04 Apr 2020,8 MAKEWAY AVENUE #06-09,New Sale,Strata,57,"24,456",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,593,000",688.9,"2,312",04 Apr 2020,8 MAKEWAY AVENUE #04-13,New Sale,Strata,64,"24,891",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,358,000",613.55,"2,213",04 Apr 2020,8 MAKEWAY AVENUE #03-09,New Sale,Strata,57,"23,825",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,549,000",688.9,"2,249",04 Apr 2020,6 MAKEWAY AVENUE #09-03,New Sale,Strata,64,"24,203",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,435,000",688.9,"2,083",04 Apr 2020,6 MAKEWAY AVENUE #02-03,New Sale,Strata,64,"22,422",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,585,000",688.9,"2,301",04 Apr 2020,6 MAKEWAY AVENUE #12-03,New Sale,Strata,64,"24,766",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
TREASURE AT TAMPINES,"865,000",592.02,"1,461",04 Apr 2020,41 TAMPINES LANE #10-137,New Sale,Strata,55,"15,727",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528465,18,52,East Region,Tampines
KOPAR AT NEWTON,"1,686,000",688.9,"2,447",04 Apr 2020,8 MAKEWAY AVENUE #09-13,New Sale,Strata,64,"26,344",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,605,000",688.9,"2,330",04 Apr 2020,8 MAKEWAY AVENUE #05-13,New Sale,Strata,64,"25,078",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,471,000",613.55,"2,398",04 Apr 2020,8 MAKEWAY AVENUE #10-09,New Sale,Strata,57,"25,807",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,488,000",688.9,"2,160",04 Apr 2020,8 MAKEWAY AVENUE #02-17,New Sale,Strata,64,"23,250",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,512,000",688.9,"2,195",04 Apr 2020,8 MAKEWAY AVENUE #04-17,New Sale,Strata,64,"23,625",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,500,000",688.9,"2,177",04 Apr 2020,8 MAKEWAY AVENUE #01-17,New Sale,Strata,64,"23,438",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,447,000",688.9,"2,100",04 Apr 2020,6 MAKEWAY AVENUE #03-03,New Sale,Strata,64,"22,609",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,450,150",688.9,"2,105",04 Apr 2020,6 MAKEWAY AVENUE #07-03,New Sale,Strata,64,"22,659",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,406,000",613.55,"2,292",04 Apr 2020,8 MAKEWAY AVENUE #07-09,New Sale,Strata,57,"24,667",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228607,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,232,000",516.67,"2,384",04 Apr 2020,6 MAKEWAY AVENUE #09-05,New Sale,Strata,48,"25,667",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228606,09,22,Central Region,Novena
THE M,"1,694,900",742.72,"2,282",04 Apr 2020,36 MIDDLE ROAD #06-35,New Sale,Strata,69,"24,564",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,188945,07,18,Central Region,Downtown Core
RIVERFRONT RESIDENCES,"679,000",581.26,"1,168",04 Apr 2020,51 HOUGANG AVENUE 7 #17-54,New Sale,Strata,54,"12,574",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,N.A,533818,19,53,North East Region,Hougang
RIVERFRONT RESIDENCES,"695,000",581.26,"1,196",05 Apr 2020,49 HOUGANG AVENUE 7 #17-43,New Sale,Strata,54,"12,870",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533817,19,53,North East Region,Hougang
OLA,"1,185,000","1,054.87","1,123",05 Apr 2020,86 ANCHORVALE CRESCENT #13-35,New Sale,Strata,98,"12,092",-,Executive Condominium,1,99 yrs from 14/12/2018,Uncompleted,N.A,544561,19,54,North East Region,Sengkang
OLA,"1,100,000",947.23,"1,161",05 Apr 2020,78 ANCHORVALE CRESCENT #16-19,New Sale,Strata,88,"12,500",-,Executive Condominium,1,99 yrs from 14/12/2018,Uncompleted,HDB,544603,19,54,North East Region,Sengkang
JADESCAPE,"1,811,000","1,054.87","1,717",05 Apr 2020,6 SHUNFU ROAD #17-20,New Sale,Strata,98,"18,480",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575744,20,57,Central Region,Bishan
JADESCAPE,"1,278,100",764.24,"1,672",05 Apr 2020,6 SHUNFU ROAD #04-22,New Sale,Strata,71,"18,001",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575744,20,57,Central Region,Bishan
AFFINITY AT SERANGOON,"1,123,000",731.95,"1,534",05 Apr 2020,20 SERANGOON NORTH AVENUE 1 #04-14,New Sale,Strata,68,"16,515",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,Private,554337,19,55,North East Region,Serangoon
AFFINITY AT SERANGOON,"744,000",473.62,"1,571",05 Apr 2020,26 SERANGOON NORTH AVENUE 1 #04-44,New Sale,Strata,44,"16,909",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,HDB,554340,19,55,North East Region,Serangoon
AFFINITY AT SERANGOON,"750,000",473.62,"1,584",05 Apr 2020,26 SERANGOON NORTH AVENUE 1 #06-44,New Sale,Strata,44,"17,045",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,Private,554340,19,55,North East Region,Serangoon
KOPAR AT NEWTON,"1,128,000",516.67,"2,183",05 Apr 2020,6 MAKEWAY AVENUE #01-04,New Sale,Strata,48,"23,500",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
PARK COLONIAL,"1,914,000","1,011.82","1,892",05 Apr 2020,2 WOODLEIGH LANE #09-07,New Sale,Strata,94,"20,362",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,HDB,357685,13,35,Central Region,Toa Payoh
TREASURE AT TAMPINES,"1,149,000",914.94,"1,256",05 Apr 2020,51 TAMPINES LANE #05-178,New Sale,Strata,85,"13,518",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528460,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,122,000",914.94,"1,226",05 Apr 2020,49 TAMPINES LANE #04-167,New Sale,Strata,85,"13,200",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528461,18,52,East Region,Tampines
PARC CANBERRA,"1,120,000","1,001.05","1,119",05 Apr 2020,15 CANBERRA WALK #02-32,New Sale,Strata,93,"12,043",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756948,27,75,North Region,Sembawang
RIVERFRONT RESIDENCES,"978,000",721.19,"1,356",05 Apr 2020,47 HOUGANG AVENUE 7 #02-39,New Sale,Strata,67,"14,597",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,N.A,533816,19,53,North East Region,Hougang
FOURTH AVENUE RESIDENCES,"1,118,000",484.38,"2,308",05 Apr 2020,12 FOURTH AVENUE #10-44,New Sale,Strata,45,"24,844",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,HDB,268676,10,26,Central Region,Bukit Timah
OLA,"1,449,000","1,388.56","1,044",05 Apr 2020,78 ANCHORVALE CRESCENT #04-18,New Sale,Strata,129,"11,233",-,Executive Condominium,1,99 yrs from 14/12/2018,Uncompleted,Private,544603,19,54,North East Region,Sengkang
TREASURE AT TAMPINES,"1,131,000",914.94,"1,236",05 Apr 2020,55 TAMPINES LANE #04-194,New Sale,Strata,85,"13,306",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528458,18,52,East Region,Tampines
SENGKANG GRAND RESIDENCES,"1,553,600",936.47,"1,659",05 Apr 2020,84 COMPASSVALE BOW #06-50,New Sale,Strata,87,"17,857",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544572,19,54,North East Region,Sengkang
JADESCAPE,"912,000",527.44,"1,729",05 Apr 2020,2 SHUNFU ROAD #11-06,New Sale,Strata,49,"18,612",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575742,20,57,Central Region,Bishan
KOPAR AT NEWTON,"1,188,000",516.67,"2,299",05 Apr 2020,6 MAKEWAY AVENUE #07-05,New Sale,Strata,48,"24,750",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
KOPAR AT NEWTON,"1,498,000",688.9,"2,174",05 Apr 2020,6 MAKEWAY AVENUE #07-08,New Sale,Strata,64,"23,406",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
AFFINITY AT SERANGOON,"852,000",538.2,"1,583",05 Apr 2020,30 SERANGOON NORTH AVENUE 1 #06-72,New Sale,Strata,50,"17,040",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,N.A,554342,19,55,North East Region,Serangoon
PARC CANBERRA,"1,047,000",947.23,"1,105",05 Apr 2020,15 CANBERRA WALK #08-30,New Sale,Strata,88,"11,898",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756948,27,75,North Region,Sembawang
THE M,"1,459,600",592.02,"2,465",05 Apr 2020,30 MIDDLE ROAD #12-03,New Sale,Strata,55,"26,538",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,188940,07,18,Central Region,Downtown Core
FOURTH AVENUE RESIDENCES,"998,000",484.38,"2,060",05 Apr 2020,6 FOURTH AVENUE #05-13,New Sale,Strata,45,"22,178",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,HDB,268673,10,26,Central Region,Bukit Timah
PARC ESTA,"1,314,000",742.72,"1,769",05 Apr 2020,912 SIMS AVENUE #16-57,New Sale,Strata,69,"19,043",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408972,14,40,Central Region,Geylang
KOPAR AT NEWTON,"1,178,000",516.67,"2,280",05 Apr 2020,6 MAKEWAY AVENUE #06-05,New Sale,Strata,48,"24,542",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
THE TAPESTRY,"873,300",602.78,"1,449",05 Apr 2020,61 TAMPINES STREET 86 #09-47,New Sale,Strata,56,"15,595",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,Private,528510,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,243,000",914.94,"1,359",05 Apr 2020,9 TAMPINES LANE #05-34,New Sale,Strata,85,"14,624",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528481,18,52,East Region,Tampines
AMBER PARK,"1,193,130",462.85,"2,578",05 Apr 2020,16 AMBER GARDENS #12-05,New Sale,Strata,43,"27,747",-,Condominium,1,Freehold,Uncompleted,N.A,439961,15,43,Central Region,Marine Parade
TREASURE AT TAMPINES,"921,000",678.13,"1,358",05 Apr 2020,37 TAMPINES LANE #03-118,New Sale,Strata,63,"14,619",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528467,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,494,000","1,237.86","1,207",05 Apr 2020,37 TAMPINES LANE #02-123,New Sale,Strata,115,"12,991",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528467,18,52,East Region,Tampines
THE FLORENCE RESIDENCES,"1,109,000",721.19,"1,538",05 Apr 2020,81 HOUGANG AVENUE 2 #13-03,New Sale,Strata,67,"16,552",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538859,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"702,000",462.85,"1,517",05 Apr 2020,49 TAMPINES LANE #12-165,New Sale,Strata,43,"16,326",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528461,18,52,East Region,Tampines
TREASURE AT TAMPINES,"917,000",678.13,"1,352",05 Apr 2020,39 TAMPINES LANE #07-129,New Sale,Strata,63,"14,556",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528466,18,52,East Region,Tampines
MARTIN MODERN,"1,983,000",764.24,"2,595",05 Apr 2020,8 MARTIN PLACE #07-06,New Sale,Strata,71,"27,930",-,Condominium,1,99 yrs from 28/09/2016,Uncompleted,Private,237992,09,23,Central Region,River Valley
DAINTREE RESIDENCE,"1,158,330",710.42,"1,630",05 Apr 2020,11H TOH TUCK ROAD #01-40,New Sale,Strata,66,"17,550",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,Private,596130,21,59,Central Region,Bukit Timah
THE VERTE,"2,130,000","1,657.66","1,285",06 Apr 2020,118 LORONG H TELOK KURAU #04-07,Resale,Strata,154,"13,831",-,Apartment,1,Freehold,2012,Private,426146,15,42,East Region,Bedok
PALM ISLES,"530,000",516.67,"1,026",06 Apr 2020,38 FLORA DRIVE #05-52,Resale,Strata,48,"11,042",-,Condominium,1,99 yrs from 14/09/2011,2015,Private,506895,17,50,East Region,Pasir Ris
WATERFRONT KEY,"1,790,000","1,517.72","1,179",06 Apr 2020,770 BEDOK RESERVOIR ROAD #14-01,Resale,Strata,141,"12,695",-,Condominium,1,99 yrs from 31/10/2007,2012,HDB,479250,16,47,East Region,Bedok
STRATFORD COURT,"910,000","1,044.11",872,06 Apr 2020,41A BEDOK RIA CRESCENT #01-52,Resale,Strata,97,"9,381",-,Condominium,1,99 yrs from 23/06/1995,1998,HDB,489929,16,48,East Region,Bedok
THE TENNERY,"930,000",882.65,"1,054",06 Apr 2020,5A WOODLANDS ROAD #10-30,Resale,Strata,82,"11,341",-,Apartment,1,99 yrs from 24/05/2010,2014,HDB,677728,23,67,West Region,Choa Chu Kang
AVON PARK,"2,500,000","1,700.71","1,470",06 Apr 2020,1 YOUNGBERG TERRACE #11-11,Resale,Strata,158,"15,823",-,Condominium,1,Freehold,1991,Private,357741,13,35,Central Region,Toa Payoh
IVORY HEIGHTS,"1,520,000","1,700.71",894,06 Apr 2020,124 JURONG EAST STREET 13 #20-17,Resale,Strata,158,"9,620",-,Condominium,1,100 yrs from 01/02/1986,-,HDB,600124,22,60,West Region,Jurong East
PARC ELEGANCE,"540,000",398.27,"1,356",06 Apr 2020,17 TELOK KURAU ROAD #01-30,Resale,Strata,37,"14,595",-,Apartment,1,Freehold,2013,HDB,423763,15,42,East Region,Bedok
THE SAIL @ MARINA BAY,"2,550,000","1,431.61","1,781",06 Apr 2020,6 MARINA BOULEVARD #61-18,Resale,Strata,133,"19,173",-,Apartment,1,99 yrs from 12/08/2002,2008,Private,018985,01,01,Central Region,Downtown Core
